,User,Time,Tweet,Location,Verified,Tweet_Source,Followers,Retweet_Count,Tweet ID
274,Ifenna_Dcapitan,2022-07-11 15:22:44+00:00,RT @ArewaAdebukolaa: Burna boy #Lovedamini  songs topping charts in more than 20 cities in the world with no TikTok palliative is not talke…,,False,Twitter for Android,16782,8,1546515339432845317
275,million39479816,2022-07-11 15:22:38+00:00,"RT @burnaboy: Before I announced, working on a second :) #LOVEDAMINI https://t.co/aJ99Cb6bMC",Nigeria,False,Twitter for iPhone,5,973,1546515313931452417
276,Omoebun20,2022-07-11 15:22:37+00:00,"RT @Abimbola_cupid: Gbemi trabaye make you no dey shalaye 😭❤️❤️
Imagine if you attend @burnaboy concert and he allows the crowd to sing thi…","London, England",False,Twitter for iPhone,107,3,1546515311133859842
277,Chris66230,2022-07-11 15:22:37+00:00,"RT @limcollins: Best Picture on the Internet. ❤️❤️

#LOVEDAMINI https://t.co/AQcVQrB2Qc",,False,Twitter for Android,32,155,1546515309573677056
278,Ilori33492994,2022-07-11 15:22:22+00:00,"RT @Outsidian: She bowed for the result ‘Last Last’ 😀🙌🏾

#LoveDamini  https://t.co/jB6wjaBzIv",Nigeria,False,Twitter for Android,758,47,1546515245841235973
279,iam_banbo,2022-07-11 15:22:15+00:00,i feel like burna boy is talking directly to me when he said this cos am in such a fucked up place in my life right… https://t.co/BXCEmuK6LT,nigeria,False,Twitter for Android,105,2,1546515219060498438
280,Inkonthatraq_,2022-07-11 15:22:14+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…","Accra, Ghana",False,Twitter for iPhone,3,117,1546515213574443008
281,skyibile,2022-07-11 15:22:14+00:00,"RT @AnthonyAmadiC: 💕RT I follow back too
#Obidatti2023 represents what Nigerians need from government.

Lagos | Reno | #LOVEDAMINI | #Purpo…",somewhere on earth,False,Twitter for Android,1175,263,1546515213448617985
282,DeeGraphix007,2022-07-11 15:22:11+00:00,RT @NewSoundRadar: #LOVEDAMINI   by BURNA BOY @burnaboy has now surpassed 12 million streams in less than 4 days on BoomPlay. https://t.co/…,Outside,False,Twitter for Android,598,48,1546515202035826688
283,Outsideisbliss,2022-07-11 15:22:08+00:00,"RT @richie_bantii: Cant lie, never liked #LOVEDAMINI album cover, but after listening to that Album, had to revisit that cover again coZ it…","Kumasi, Ghana",False,Twitter for Android,2391,17,1546515188869906435
284,Dafimzzy,2022-07-11 15:22:02+00:00,"RT @Jameelar_Bulama: ASUU #LOVEDAMINI  #wizkid 

I know won’t like &amp; RT this tweet Bcox Am not Naked 🥴🥴

Anyway let’s follow each other Ple…",Lagos,False,Twitter for iPhone,174,12,1546515164337414144
285,babadahoafrica,2022-07-11 15:22:01+00:00,"How will all #LOVEDAMINI tracks will fill up the Top 100 Nigeria, shoutout to all outsiders 🦍🦍🦍",,False,Twitter for iPhone,9,1,1546515157907607553
286,Miss_Slovex,2022-07-11 15:21:55+00:00,"RT @burnaOutsiders: TORONTO 🔥

#2 - Last last 
#7 - For my hand 
#8 - Toni- Ann Singh

#LOVEDAMINI https://t.co/PMJIYI3cAm",between love & goodbye,False,Twitter for Android,2219,38,1546515134730084352
287,atgmusick,2022-07-11 15:21:55+00:00,RT @Burnaboystats1: Burna boy becomes the first African artist to have two songs from an album chart in more than 10 countries each on Spot…,"London, England",False,Twitter for iPhone,3371,94,1546515132645261312
288,Raceupkenneth,2022-07-11 15:21:54+00:00,My baby smart but me I too wise 🤯 #Science  #LOVEDAMINI,BIG RICH TOWN,False,Twitter Web App,274,1,1546515130367840257
289,chukaobi,2022-07-11 15:21:50+00:00,"RT @Outsidian: She bowed for the result ‘Last Last’ 😀🙌🏾

#LoveDamini  https://t.co/jB6wjaBzIv",Coat Of Arms & BlackGodZilla,False,Twitter for iPhone,21759,47,1546515112537858056
290,wf_mona,2022-07-11 15:21:48+00:00,"RT @Jameelar_Bulama: ASUU #LOVEDAMINI  #wizkid 

I know won’t like &amp; RT this tweet Bcox Am not Naked 🥴🥴

Anyway let’s follow each other Ple…",I need bitcoin 🤲🤲,False,Twitter for iPhone,9560,12,1546515105046827008
291,icekidnoni2,2022-07-11 15:21:47+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",Trenches,False,Twitter for Android,2510,117,1546515101926232065
292,mosa_sadeeq_,2022-07-11 15:21:43+00:00,@Burnaboystats1 @burnaboy @edsheeran Down to my Area #LOVEDAMINI,Nigeria,False,Twitter for iPhone,91,0,1546515083769135105
293,burnalovedamini,2022-07-11 15:21:39+00:00,RT @badboy_pint: 20 songs on Love Damini because you gotta listen to Common person twice! #LOVEDAMINI,,False,Twitter for Android,365,12,1546515066505281537
294,eleanorhalls1,2022-07-11 15:21:37+00:00,RT @kmejohnston: Five stars from me for @burnaboy's #LOVEDAMINI in @Telegraph 🤩🤩🤩🤩🤩 This record + this weather = what did we do to deserve…,London,False,Twitter Web App,5093,1,1546515056795553793
295,Miss_Slovex,2022-07-11 15:21:35+00:00,"RT @outsideeforever: Na every midnight i dey pick my favourite song. 
Today is VANILLA dayyy! I slept on the song 😭🔥 #LOVEDAMINI “wetin yoi…",between love & goodbye,False,Twitter for Android,2219,18,1546515048775942144
296,MizRebi,2022-07-11 15:21:29+00:00,RT @CallMeKhalipha: I’m so happy Burna put Bishop Sax 🎷 on Vanilla video. Well Deserved 👏🏾. #LOVEDAMINI. https://t.co/6DDMHSQYIM,Somewhere close 2 Earth,False,Twitter for Android,3800,37,1546515023715094529
297,J0NBELLI0NB0T,2022-07-11 15:21:28+00:00,RT @sltd_fish_otaku: Is it just me or did any Jon Bellion fan see this.#LOVEDAMINI #jon_bellion https://t.co/0hhbhyjB7B,,False,jon rt bot,339,1,1546515018837008386
298,Preciousbalogu9,2022-07-11 15:21:27+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",,False,Twitter for Android,615,117,1546515016425283585
299,jonesike3,2022-07-11 15:21:24+00:00,"RT @AaronxMikee: Dope!🔥
#Commonperson
#LOVEDAMINI",,False,Twitter for iPhone,325,1,1546515005146910726
300,signor_Wilson,2022-07-11 15:21:19+00:00,RT @BlackAmericanBA: #LOVEDAMINI Burna Boy never disappoints! I love every bit of his new Album 🔥🔥,Nigeria,False,Twitter for Android,3109,173,1546514983940489217
301,Burnasfan,2022-07-11 15:21:18+00:00,"RT @timmy__leyin: Burna Boy - Common Person off #LOVEDAMINI 

my favorite track on the album FOR NOW. https://t.co/SZCVXsMB5o",,False,Twitter for iPhone,1806,183,1546514978559123456
302,Jossy_jnr001,2022-07-11 15:21:17+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…","Pueblo, CO",False,Twitter for iPhone,395,117,1546514975371436034
303,BigChristo0,2022-07-11 15:21:17+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",Outside  ,False,Twitter for iPhone,967,117,1546514974687862784
304,Miss_Slovex,2022-07-11 15:21:07+00:00,RT @advtomiwa: Seems Burna Boy was over-joyous while recording “Rollercoaster” #LoveDamini,between love & goodbye,False,Twitter for Android,2219,37,1546514933805899777
305,OlayinkaRiddy,2022-07-11 15:21:06+00:00,"RT @burnaboy: Before I announced, working on a second :) #LOVEDAMINI https://t.co/aJ99Cb6bMC",,False,Twitter for Android,1,973,1546514926868598787
306,DeeGraphix007,2022-07-11 15:21:02+00:00,"RT @Ilori33492994: Burna and j hus combo can never go wrong Hits on hits always 
#LOVEDAMINI https://t.co/g99xO1aOhe",Outside,False,Twitter for Android,598,36,1546514909789388801
307,20Ndugu,2022-07-11 15:21:01+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",Uganda,False,Twitter for Android,3074,117,1546514909353181190
308,haryormide___,2022-07-11 15:21:01+00:00,"RT @hanamnzali76: FOR THIS LIFE I DEY I WANT TO BE CELEBRATED , DON’T WANNA WASTE MY DAYS I WANT TO SPEND THEM ON ENJOYMENT 🔥🔥 that’s the t…",,False,Twitter for iPhone,429,9,1546514906089922562
309,Youngkhuzy,2022-07-11 15:20:54+00:00,RT @Burnaboystats1: Burna boy becomes the first African artist to have two songs from an album chart in more than 10 countries each on Spot…,"Lagos, Nigeria",False,Twitter for Android,487,94,1546514878281777153
310,Olumide39190382,2022-07-11 15:20:53+00:00,"RT @hanamnzali76: FOR THIS LIFE I DEY I WANT TO BE CELEBRATED , DON’T WANNA WASTE MY DAYS I WANT TO SPEND THEM ON ENJOYMENT 🔥🔥 that’s the t…","Lagos, Nigeria",False,Twitter for Android,272,9,1546514873198280709
311,ighoentertainm1,2022-07-11 15:20:52+00:00,"RT @therealsojidan: This is how we do it... #PeterIsBetter

Upwork Emmanuel Lea Michele #LoveDamini #wizkid #Obidatti2023 Lagos South Afric…",,False,Twitter for iPhone,110,11,1546514870862057473
312,Miss_Slovex,2022-07-11 15:20:50+00:00,"RT @UnrulyOutsider: This album is simply awesome. Lots of sax 🎷 too. 🔥🔥🔥

#LoveDamini #BurnaBoy",between love & goodbye,False,Twitter for Android,2219,8,1546514863601729538
313,DonCorleone707,2022-07-11 15:20:50+00:00,RT @mommyfinnasmoke: I listen to #LOVEDAMINI the social worker in me wants to hear his whole story. The wife in me wants him to get naked 🙊…,Outside,False,Twitter for iPhone,280,31,1546514860032212992
314,fanuelytz,2022-07-11 15:20:48+00:00,"RT @Burnaboystats1: 🇿🇦 South Africa official streaming chart 

#2 - Last Last (new peak) 

#LoveDamini #BurnaBoy https://t.co/gNm9YaEwNL","Dar es Salaam, Tanzania",False,Twitter for Android,714,48,1546514854101516291
315,_iamprincefidel,2022-07-11 15:20:47+00:00,"RT @Burnaboystats1: “It’s plenty” off #LoveDamini album is now the number 1 song in Nigeria 🇳🇬 

- it becomes the 4th number 1 song from th…",somewhere in the world 🌍,False,Twitter for Android,1394,109,1546514849441746947
316,Pholar11,2022-07-11 15:20:37+00:00,"RT @Musicwurld11: Burnaboy ft ed sheeran 😍😍
#Wimbledon #wizkid #ThorLoveAndThunder #prick #Deborah #OAU5 #OAUTwitter #LOVEDAMINI #Kelly Kel…","Lagos, Nigeria",False,Twitter for iPhone,526,16,1546514807263821824
317,Tamtam_tee,2022-07-11 15:20:35+00:00,RT @mavelinoburna: Offset self sabi better music #LOVEDAMINI https://t.co/Hy84elpzVK,"Lagos, Nigeria",False,Twitter for Android,259,40,1546514796643860480
318,BlokurHQ,2022-07-11 15:20:33+00:00,Enjoying the ☀️ with some new tunes from an award-winning Nigerian singer/songwriter &amp; record producer who became t… https://t.co/6cq7ZudeMv,"London, England",False,Twitter for iPhone,441,0,1546514790788513794
319,KissKizza,2022-07-11 15:20:31+00:00,"RT @MannyNorte: Yep!!! #TheNorteShow tonight from 7pm GMT on @CapitalXTRA is a special one!! Second hour, I’ll be getting into the whole @b…",Nigeria/London,False,Twitter for iPhone,896,231,1546514781405941761
320,ndubueze_esther,2022-07-11 15:20:30+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",,False,Twitter for iPhone,1659,117,1546514776804802561
321,EmmaElmejor_,2022-07-11 15:20:28+00:00,"RT @Ilori33492994: Burna and j hus combo can never go wrong Hits on hits always 
#LOVEDAMINI https://t.co/g99xO1aOhe","Kampala, Uganda",False,Twitter for Android,208,36,1546514770219655170
322,_iamprincefidel,2022-07-11 15:20:28+00:00,"RT @Burnaboystats1: 🇫🇷 France official singles chart top 200

#68. @burnaboy - Last Last (+44) new peak*

- 4 weeks on chart

#LOVEDAMINI #…",somewhere in the world 🌍,False,Twitter for Android,1394,64,1546514768395177984
323,icekidnoni2,2022-07-11 15:20:27+00:00,RT @akoredekoe: New freestyle off the #LOVEDAMINI album (different size 😈)❤️ https://t.co/m5Q5S3ZO0T,Trenches,False,Twitter for Android,2510,56,1546514763651366914
324,Emergency911419,2022-07-11 15:20:22+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",Thicki tree🚫,False,Twitter for iPhone,432,117,1546514744449826819
325,preyeyinkore,2022-07-11 15:20:19+00:00,"RT @Burnaboystats1: #BurnaBoy currently holds the number #1  spot on Apple Music Top Songs in 39 different countries. 

“Last Last” - 30 co…",at peace with myself,False,Twitter for Android,2614,34,1546514733054001155
326,_iamprincefidel,2022-07-11 15:20:17+00:00,"RT @Burnaboystats1: #LoveDamini has surpassed 12 million streams on Boomplay.

#BurnaBoy https://t.co/IF2wOPlLbO",somewhere in the world 🌍,False,Twitter for Android,1394,58,1546514721821626368
327,hanamnzali76,2022-07-11 15:20:15+00:00,"FOR THIS LIFE I DEY I WANT TO BE CELEBRATED , DON’T WANNA WASTE MY DAYS I WANT TO SPEND THEM ON ENJOYMENT 🔥🔥 that’s… https://t.co/3FJB7aWr9h","Le Havre, France",False,Twitter for iPhone,3923,9,1546514715668582401
328,haryormide___,2022-07-11 15:20:09+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",,False,Twitter for iPhone,429,117,1546514688820842498
329,ma1n_character,2022-07-11 15:20:06+00:00,"RT @timmy__leyin: Burna Boy - Common Person off #LOVEDAMINI 

my favorite track on the album FOR NOW. https://t.co/SZCVXsMB5o","Ogun, Nigeria",False,Twitter for Android,688,183,1546514678783811586
330,lorrainelolly42,2022-07-11 15:19:57+00:00,"He's an African Giant sure 🥺❤️📍

#LOVEDAMINI 

#BurnaBoy https://t.co/st1cldGF7c",,False,Twitter for Android,22,1,1546514640125001728
331,_iamprincefidel,2022-07-11 15:19:57+00:00,RT @Burnaboystats1: Burna boy becomes the first African artist to have two songs from an album chart in more than 10 countries each on Spot…,somewhere in the world 🌍,False,Twitter for Android,1394,94,1546514639219048450
332,mike_danson,2022-07-11 15:19:55+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi","Greater Accra, Ghana",False,Twitter for Android,25612,2271,1546514632801746949
333,Israelights12,2022-07-11 15:19:48+00:00,"RT @Ilori33492994: Burna and j hus combo can never go wrong Hits on hits always 
#LOVEDAMINI https://t.co/g99xO1aOhe",,False,Twitter for Android,1116,36,1546514601851985921
334,_iamprincefidel,2022-07-11 15:19:41+00:00,"RT @Burnaboystats1: “Wild dreams” ft @thegreatkhalid on Spotify today: 

• 🇸🇪 SWD — #57 (+3) 
•  🇿🇦 SA —- #180 

#LoveDamini #BurnaBoy 

ht…",somewhere in the world 🌍,False,Twitter for Android,1394,20,1546514573615943681
335,sltd_fish_otaku,2022-07-11 15:19:41+00:00,Is it just me or did any Jon Bellion fan see this.#LOVEDAMINI #jon_bellion https://t.co/0hhbhyjB7B,"Port Harcourt, Nigeria",False,Twitter for Android,4,1,1546514572378505216
336,_iamprincefidel,2022-07-11 15:19:34+00:00,"RT @Burnaboystats1: #BurnaBoy currently holds the number #1  spot on Apple Music Top Songs in 39 different countries. 

“Last Last” - 30 co…",somewhere in the world 🌍,False,Twitter for Android,1394,34,1546514542917730305
337,rapheal_irenen,2022-07-11 15:19:33+00:00,"RT @Burnaboystats1: 🇺🇸 USA Apple Music top songs 

#25 - Last Last (new peak)

#BurnaBoy #LoveDamini https://t.co/4xQqE3oDbL","Lagos, Nigeria",False,Twitter for iPhone,1508,49,1546514536630550529
338,supazeez,2022-07-11 15:19:29+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",,False,Twitter for Android,2591,117,1546514521598136321
339,angeldemoon,2022-07-11 15:19:25+00:00,"RT @burnaboy: Before I announced, working on a second :) #LOVEDAMINI https://t.co/aJ99Cb6bMC",,False,Twitter for Android,217,973,1546514506746052610
340,DeeGraphix007,2022-07-11 15:19:24+00:00,"RT @Outsider236: Burna Boy is currently  #1 in 39 countries on Apple Music Top 100 Single Chart. 🦍 🦍

“Last Last” 30 countries 

“For My Ha…",Outside,False,Twitter for Android,598,14,1546514500710457344
341,bahd_mohs,2022-07-11 15:19:20+00:00,RT @Fibonac01234324: A good album is known when people have different favorite song it .... everybody have at least 5 favorite song in that…,outside,False,Twitter for Android,518,5,1546514485716070401
342,KRichaffair,2022-07-11 15:19:15+00:00,"RT @burnaOutsiders: 🇺🇸USA APPLE MUSIC TOP SONGS CHART

#25. Burna boy - last last(new peak)

#LOVEDAMINI https://t.co/5ZljwFO7gA","Abuja, Nigeria",False,Twitter for iPhone,367,51,1546514462122835968
343,Mcpee_xr,2022-07-11 15:19:05+00:00,"RT @Burnaboystats1: 🇺🇸 USA Apple Music top songs 

#25 - Last Last (new peak)

#BurnaBoy #LoveDamini https://t.co/4xQqE3oDbL",the clouds,False,Twitter for iPhone,665,49,1546514423174647810
344,Rb_Baily,2022-07-11 15:19:04+00:00,"Bum bum dey different size ooh....
@vict0ny @burnaboy #LOVEDAMINI",Nigeria,False,Twitter for Android,533,0,1546514416157458440
345,stevandason,2022-07-11 15:19:02+00:00,"RT @burnaboy: Before I announced, working on a second :) #LOVEDAMINI https://t.co/aJ99Cb6bMC",Krrkrrkrr,False,Twitter for Android,1175,973,1546514410394484738
346,Prince_Simoney,2022-07-11 15:19:01+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",Benue state,False,Twitter for Android,206,117,1546514404736483329
347,ayomi_tifemi,2022-07-11 15:19:00+00:00,RT @mommyfinnasmoke: I listen to #LOVEDAMINI the social worker in me wants to hear his whole story. The wife in me wants him to get naked 🙊…,South Africa,False,Twitter for Android,1877,31,1546514401494179841
348,ayomi_tifemi,2022-07-11 15:18:58+00:00,"RT @Burnaboystats1: 🇺🇸 USA Apple Music top songs 

#25 - Last Last (new peak)

#BurnaBoy #LoveDamini https://t.co/4xQqE3oDbL",South Africa,False,Twitter for Android,1877,49,1546514393474764809
349,LORDDUKEXVI,2022-07-11 15:18:56+00:00,Its Plenty don suffer for my hand #LOVEDAMINI,Space,False,Twitter for Android,4413,1,1546514382317912064
350,kamwesigyeBob,2022-07-11 15:18:56+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…","Kampala, Uganda",False,Twitter for iPhone,11733,117,1546514382150156291
351,ne_ober,2022-07-11 15:18:52+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",,False,Twitter for Android,852,117,1546514366773739521
352,Official_umd,2022-07-11 15:18:52+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",,False,Twitter for Android,303,117,1546514365989490688
353,advtomiwa,2022-07-11 15:18:51+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",,False,Twitter for iPhone,16292,117,1546514364475363329
354,MajorBangz7,2022-07-11 15:18:50+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",,False,Twitter for iPhone,601,117,1546514357894496257
355,EliasJesse____,2022-07-11 15:18:50+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…","Abuja, Nigeria",False,Twitter for iPhone,2487,117,1546514357793816576
356,celebrgreat,2022-07-11 15:18:41+00:00,Victony x Burna boy - Different size will be the most hit song on #LOVEDAMINI,Nigeria,False,Twitter for Android,475,1,1546514319403360256
357,CharlesOtu1,2022-07-11 15:18:40+00:00,"RT @therealsojidan: This is how we do it... #PeterIsBetter

Upwork Emmanuel Lea Michele #LoveDamini #wizkid #Obidatti2023 Lagos South Afric…","Port Harcourt, Nigeria",False,Twitter for Android,365,11,1546514316827975681
358,Ifenna_Dcapitan,2022-07-11 15:18:39+00:00,RT @CallMeKhalipha: I’m so happy Burna put Bishop Sax 🎷 on Vanilla video. Well Deserved 👏🏾. #LOVEDAMINI. https://t.co/6DDMHSQYIM,,False,Twitter for Android,16782,37,1546514311614447620
359,burnaboy,2022-07-11 15:18:37+00:00,"RT @Burnaboystats1: “For my hand” ft @edsheeran has peaked at number 1 on Apple Music in 8 different countries so far. 

#LoveDamini #Burna…",OUTSIDE,True,Twitter for iPhone,6991174,117,1546514303750213632
360,MURPHY07438485,2022-07-11 15:18:30+00:00,"RT @AnthonyAmadiC: 💕RT I follow back too
#Obidatti2023 represents what Nigerians need from government.

Lagos | Reno | #LOVEDAMINI | #Purpo…",,False,Twitter for Android,401,263,1546514274092204033
361,burnalovedamini,2022-07-11 15:18:28+00:00,RT @Kahllyandy: @JBALVIN  is really gonna make me go learn spanish.. that’s a whole lots of melodies in Rollercoaster. @burnaboy #LOVEDAMINI,,False,Twitter for Android,365,2,1546514267515637761
362,nhiionhii37,2022-07-11 15:18:27+00:00,"RT @Funaya___: Relax, get High, smoke weed🌿 and listen to New Burna #LOVEDAMINI 🎧 https://t.co/Pz6BO0QW2q","Greater Accra, Ghana",False,Twitter for iPhone,1466,1278,1546514263153545217
363,apenic87,2022-07-11 15:18:25+00:00,"RT @realestguyfr: Man expresses madness of joy after his expectation was met.

Southern kaduna
Pope
Dubai
#LOVEDAMINI 
South Africa
#prick…",,False,Twitter Web App,65,1,1546514252944515072
364,ma1n_character,2022-07-11 15:18:24+00:00,"RT @Ilori33492994: Burna and j hus combo can never go wrong Hits on hits always 
#LOVEDAMINI https://t.co/g99xO1aOhe","Ogun, Nigeria",False,Twitter for Android,688,36,1546514250469965825
365,brownyejnr,2022-07-11 15:18:23+00:00,"RT @brownyejnr: @FootCityNG  I retouched a little bit … hope I’m good?
#productdesign #Webdesign #uiux 

#wizkid Rinu Burnaboy #LOVEDAMINI…","Lagos, Nigeria",False,Twitter for iPhone,322,2,1546514246934171650
366,fortune_INYM,2022-07-11 15:18:23+00:00,"RT @Outsidian: She bowed for the result ‘Last Last’ 😀🙌🏾

#LoveDamini  https://t.co/jB6wjaBzIv",Canada IJN,False,Twitter for iPhone,3570,47,1546514245201924096
367,AhmedSuraju3,2022-07-11 15:18:18+00:00,RT @Burnaboystats1: Burna boy becomes the first African artist to have two songs from an album chart in more than 10 countries each on Spot…,,False,Twitter for iPhone,925,94,1546514223324430337
368,Israelights12,2022-07-11 15:18:16+00:00,"RT @Burnaboystats1: #BurnaBoy currently holds the number #1  spot on Apple Music Top Songs in 39 different countries. 

“Last Last” - 30 co…",,False,Twitter for Android,1116,34,1546514217003524096
369,kemi__Afuwape,2022-07-11 15:18:15+00:00,"RT @naiijaprince: Cardi B couldn't resist Burna Boy's music. Odogwu go reach everybody 🦍

#LOVEDAMINI 🚀 https://t.co/15T3uIgvoV",,False,Twitter for Android,400,39,1546514209604861952
370,burnalovedamini,2022-07-11 15:18:14+00:00,RT @Fibonac01234324: A good album is known when people have different favorite song it .... everybody have at least 5 favorite song in that…,,False,Twitter for Android,365,5,1546514206987636736
371,basedpapi__,2022-07-11 15:18:13+00:00,"RT @themajoraj: IF I HAD A VERSE ON @burnaboy &amp; @vict0ny “DIFFERENT SIZE” 😮‍💨🔥….

Please retweet and tag Burna Boy &amp; Victony till they see…",,False,Twitter for iPhone,11735,34,1546514202612965376
372,He_speakss,2022-07-11 15:18:10+00:00,Am I the only one that hasn't heard Burna Boy's #LOVEDAMINI ?,Somewhere In the Upside-down ,False,Twitter Web App,4,1,1546514189686038529
373,iamspicity1002,2022-07-11 15:18:08+00:00,@burnaboy Album #LOVEDAMINI might cop another Grammy,Dot,False,Twitter for Android,460,1,1546514182220152832
374,steph_elenn,2022-07-11 15:18:05+00:00,"RT @burnaboy: Well, #LOVEDAMINI  https://t.co/34gUoYOsto 😘 https://t.co/Bka6wsPMCi",,False,Twitter for Android,210,2271,1546514171239563264
375,fortune_INYM,2022-07-11 15:18:03+00:00,"RT @Official_umd: #LoveDamini hits much more harder each listen frfr 🥵🐐🦍❤️
@burnaboy what've you done to this album 🙄",Canada IJN,False,Twitter for iPhone,3570,2,1546514160472756228
376,fortune_INYM,2022-07-11 15:18:01+00:00,RT @Busolaaaaaaa: “It’s plenty” still my favorite in #LOVEDAMINI,Canada IJN,False,Twitter for iPhone,3570,25,1546514153174597633
377,burnalovedamini,2022-07-11 15:18:00+00:00,"RT @SgDRabbi: Good day ladies and gentlemen, panel of judges,
moderator, accurate timekeeper and my fellow co-debaters  .. With the album #…",,False,Twitter for Android,365,2,1546514149093646341
378,FirstBello,2022-07-11 15:17:53+00:00,"Take this into consideration, so you wont fall victim of ‘after all I have done for you’. Yes, love your neighbour.… https://t.co/xgkSzcEPXM","Lagos, Nigeria",False,Twitter for Android,115,0,1546514121113337856
379,lorrainelolly42,2022-07-11 15:17:51+00:00,"RT @burnaboy: Before I announced, working on a second :) #LOVEDAMINI https://t.co/aJ99Cb6bMC",,False,Twitter for Android,22,973,1546514110124367872
380,I_amNanayaw,2022-07-11 15:17:50+00:00,"RT @Burnaboystats1: #BurnaBoy currently holds the number #1  spot on Apple Music Top Songs in 39 different countries. 

“Last Last” - 30 co…",fuck off,False,Twitter for Android,420,34,1546514107213422593
381,fortune_INYM,2022-07-11 15:17:44+00:00,RT @SirDavidBent: I don't think many of us understand Burna Boy's Common Person from #LOVEDAMINI album. He was basically relating with ever…,Canada IJN,False,Twitter for iPhone,3570,177,1546514080021839873
382,070Cariad,2022-07-11 15:17:39+00:00,"Thanks for the album uncle Damini, we are grateful 🙏🏾
#LOVEDAMINI",,False,Twitter for iPhone,58,1,1546514060111495170
383,AhmedSuraju3,2022-07-11 15:17:38+00:00,"RT @Burnaboystats1: 🇺🇸 USA Apple Music top songs 

#25 - Last Last (new peak)

#BurnaBoy #LoveDamini https://t.co/4xQqE3oDbL",,False,Twitter for iPhone,925,49,1546514057297104897
384,Ifenna_Dcapitan,2022-07-11 15:17:35+00:00,RT @Burnaboystats1: Burna boy becomes the first African artist to have two songs from an album chart in more than 10 countries each on Spot…,,False,Twitter for Android,16782,94,1546514044907147264
385,Yhta_,2022-07-11 15:17:33+00:00,"RT @Jameelar_Bulama: ASUU #LOVEDAMINI  #wizkid 

I know won’t like &amp; RT this tweet Bcox Am not Naked 🥴🥴

Anyway let’s follow each other Ple…",,False,Twitter for Android,288,12,1546514036929564679
386,AhmedSuraju3,2022-07-11 15:17:29+00:00,"RT @Burnaboystats1: “Last Last” video has surpassed 23 million views on YouTube 

#BurnaBoy #LoveDamini https://t.co/78DMS4TI6j",,False,Twitter for iPhone,925,63,1546514016771751936
387,EmmaElmejor_,2022-07-11 15:17:20+00:00,"RT @Burnaboystats1: 🇺🇸 USA Apple Music top songs 

#25 - Last Last (new peak)

#BurnaBoy #LoveDamini https://t.co/4xQqE3oDbL","Kampala, Uganda",False,Twitter for Android,208,49,1546513980734201856
388,Ebrown0202,2022-07-11 15:17:17+00:00,RT @ArewaAdebukolaa: Wait who are the people streaming it’s plenty? That song is moving like crazy hian #LOVEDAMINI,"New Delhi, India",False,Twitter for iPhone,330,9,1546513968378036224
