,User,Time,Tweet,Location,Verified,Tweet_Source,Followers,Retweet_Count,Tweet ID
32,RichardReuben6,2022-07-09 23:50:18+00:00,"RT @Z2Htv: Where is the lie😂😂
Follow @Z2Htv 
Gbagada Rain Teni Magodo #LOVEDAMINI #bumbum Kante Flood Credit Alert Meat PH City My Presiden…",Akure,False,Twitter for Android,56,32,1545918298352656389
33,DAbdulwariz,2022-07-09 23:50:16+00:00,RT @AlbumTalksHQ: .@burnaboy’s #LOVEDAMINI now charts in over 110 countries. (Apple),,False,Twitter for Android,65,239,1545918290094178307
34,JasinMiles,2022-07-09 23:50:15+00:00,RT @Dot_2un: Make others no vex 🤕🤕🚀🚀🚀 Baba chop all the space 😭😭😭🚨🚨🚀🚀#LOVEDAMINI #BURNABOY𓃵  highest 🫡🫡@burnaboy https://t.co/zvPS4JQfio,Nigeria,False,Twitter for Android,1004,57,1545918285920747529
35,uzoville02,2022-07-09 23:50:11+00:00,@burnaboy Thank yon for blessing us with this album...... every track speaks to me ........#LOVEDAMINI,Lasgidi,False,Twitter for iPhone,264,0,1545918266920632320
36,iMarketED,2022-07-09 23:49:59+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,"Atlanta, GA",False,Twitter for iPhone,1276,4786,1545918216928739328
37,drtruetalk,2022-07-09 23:49:57+00:00,RT @CHOPSTIIIIX: From the beach sessions to the world. It’s always fun creating with my brother @burnaboy — “Kilometre” + “Last Last” produ…,,False,Twitter for iPhone,52,279,1545918208426868738
38,DAbdulwariz,2022-07-09 23:49:54+00:00,"RT @AlbumTalksHQ: 🚨 #LOVEDAMINI since release:

#4 on US Apple (New Record)
#2 on US iTunes (New Record)
#1 on UK Apple (Joint Record)
#1 i…",,False,Twitter for Android,65,470,1545918196418576385
39,Campbell030,2022-07-09 23:49:54+00:00,"RT @Burnaboyjnr_: As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",Trenches ,False,Twitter for Android,48,276,1545918196313636865
40,Senator_yen,2022-07-09 23:49:47+00:00,RT @Davidalgorithm: Peter Obi and Yusuf Datti made it very easy to campaign for them by not having a dirty past. Even Reno wish that Atiku…,,False,Twitter for iPhone,115,903,1545918166836068353
41,FulaniAyomikun,2022-07-09 23:49:45+00:00,"RT @iam_kiddee: Outside, African giant, twice as Tall, and  #LOVEDAMINI let’s be honest Made in Lagos isn’t near any of this project when i…",,False,Twitter for Android,711,346,1545918157893812224
42,ShottiGunz,2022-07-09 23:49:43+00:00,"RT @solobankole23: Burna boy's Album #LoveDamini    Spotify Streams

Day 1
8,332,412

Yesterday                        Today https://t.co/Q…",this side,False,Twitter for iPhone,1579,72,1545918152516714496
43,PAPArazzi_ach,2022-07-09 23:49:43+00:00,"Life is a ride, I take the front seat
Let the most high drive, He can't go wrongly @burnaboy One thing I know you a… https://t.co/ly4TG8myyy",,False,Twitter for Android,3,0,1545918149115224072
44,OrobodeDaniel,2022-07-09 23:49:42+00:00,RT @AlbumTalksHQ: .@burnaboy’s #LOVEDAMINI is now #1 in 45 countries. (Apple),King Dsquare ,False,Twitter for Android,1130,99,1545918148184084480
45,Adeyanjuszn,2022-07-09 23:49:41+00:00,"RT @chartdata: .@burnaboy earned his biggest streaming day of all-time on Spotify on July 8, with 10 million listens following the release…",,False,Twitter for iPhone,678,596,1545918142307876866
46,drtruetalk,2022-07-09 23:49:36+00:00,"RT @Burnaboyjnr_: As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",,False,Twitter for iPhone,52,276,1545918120682049538
47,JamesBall___,2022-07-09 23:49:36+00:00,RT @olorunwababs: Now streaming #LOVEDAMINI . That's a very electric album by @burnaboy !,,False,Twitter for Android,117,12,1545918119272660992
48,iam_jp_arinze,2022-07-09 23:49:36+00:00,RT @prince_clever07: The only artist that can sing about political issues and e go enter. The only artist that can sing about heartbreak an…,Nigeria,False,Twitter for Android,1094,80,1545918119117471745
49,Or4mike,2022-07-09 23:49:33+00:00,"RT @Burnaboyjnr_: As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…","Ajax, Ontario",False,Twitter for Android,848,276,1545918110028496899
50,5IVE_G4L,2022-07-09 23:49:32+00:00,RT @AppleMusic: Can’t get enough of @burnaboy. Experience his new album #LoveDamini now. https://t.co/TdlQO2Lgr0 ❤️ https://t.co/X4uANs9cBa,Nigerian Police Academy,False,Twitter for Android,9,1374,1545918103107899393
51,DonPabl7,2022-07-09 23:49:30+00:00,"RT @mahrex_owl: Ed Sheeran trying out Burna Boy’s heavy Jewelries 🧊📸

 “For my hand” is #15 on UK 🇬🇧 Apple Music chart 

#LOVEDAMINI https:…",,False,Twitter for Android,715,212,1545918096598355970
52,Charlesmpare1,2022-07-09 23:49:24+00:00,"RT @HarjoRoseline: Omo this burna album na 10000/100🔥🔥🔥♥️♥️
#lovedamini 
@burnaboy https://t.co/yqmgUyal8B","Tarkwa, Ghana ",False,Twitter for Android,129,1076,1545918070404808705
53,DaBlake2,2022-07-09 23:49:19+00:00,"RT @Burnaboystats1: • Worldwide Apple Music album chart

#6. #LOVEDAMINI  - [+2] new peak 

.
.
.
.

• European Apple Music album chart 

#…","Lagos, Nigeria",False,Twitter for Android,9,55,1545918049605357568
54,Simplic48600966,2022-07-09 23:49:16+00:00,RT @backroadgee: After listen @burnaboy album for 2 days straight. I believe this is another classic album. #LOVEDAMINI  #Well done my fami…,"Lagos, Nigeria",False,Twitter for Android,20,232,1545918035436920833
55,CaptainOrangee,2022-07-09 23:49:03+00:00,"RT @toriousbeatz: every last word on each line of J Hus on Cloak and dagger literally ended with the ""er"" sound. That guy is crazyy!!!
#LOV…",Places that matter🔸,False,Twitter for Android,3313,279,1545917981829566464
56,OUTSIDERS_CREW,2022-07-09 23:48:56+00:00,RT @CHOPSTIIIIX: From the beach sessions to the world. It’s always fun creating with my brother @burnaboy — “Kilometre” + “Last Last” produ…,"Chicago, IL",False,Twitter for iPhone,455,279,1545917952205242368
57,Simplic48600966,2022-07-09 23:48:53+00:00,RT @AlbumTalksHQ: .@burnaboy’s #LOVEDAMINI is now #1 in 45 countries. (Apple),"Lagos, Nigeria",False,Twitter for Android,20,99,1545917940452790272
58,thewhitejalab,2022-07-09 23:48:51+00:00,"RT @UnrulyOutsider: ‘Cloak and Dagger’… that’s a proper ‘Melodic Rap Performance’ nominee. 😌

#LoveDamini",in the Clouds on a Spaceship🛸,False,Twitter for Android,222,96,1545917933716733954
59,vicnificent,2022-07-09 23:48:51+00:00,"RT @mahrex_owl: Ed Sheeran trying out Burna Boy’s heavy Jewelries 🧊📸

 “For my hand” is #15 on UK 🇬🇧 Apple Music chart 

#LOVEDAMINI https:…",Moon,False,Twitter for iPhone,366,212,1545917931229528068
60,BurnaBoyAG,2022-07-09 23:48:44+00:00,RT @LankinLankan: Poco lee Dey feel am Cloak and Dagger too lit 🔥🔥🔥 #BurnaBoy #LOVEDAMINI https://t.co/xgaGNNdVT1,Space 🛸,False,Twitter for iPhone,493,174,1545917902582255618
61,jing92385238,2022-07-09 23:48:39+00:00,"RT @firsttouch_info: #SquidGame #Season2 official trailer 2022 

Follow us for more jist @firsttouch_info

#KinnPorscheEP14 #incendioroma #…",,False,Twitter Web App,124,1,1545917881225203712
62,elmajor08114869,2022-07-09 23:48:37+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,Space,False,Twitter for iPhone,141,14,1545917874866470912
63,Danfulanii_,2022-07-09 23:48:34+00:00,RT @AlbumTalksHQ: .@burnaboy’s #LOVEDAMINI is now #1 in 45 countries. (Apple),Nigeria,False,Twitter Web App,139,99,1545917863042719744
64,sannyluvv,2022-07-09 23:48:34+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,Jamaica,False,Twitter for iPhone,771,4786,1545917861121724417
65,Hillzpapii,2022-07-09 23:48:31+00:00,"RT @mommyfinnasmoke: Grad school reading homework by the pool  and streaming #LOVEDAMINI  
Hope all my outsiders are enjoying their day 🦍 h…","Lagos,Nigeria.",False,Twitter for iPhone,334,68,1545917849260232704
66,CaptainOrangee,2022-07-09 23:48:30+00:00,"RT @benny7gang: 🇬🇧 UK Apple Music Top Songs;

4. Burna Boy — Last Last
18. Burna Boy — For My Hand (feat. Ed Sheeran)
19. Burna Boy — Cloak…",Places that matter🔸,False,Twitter for Android,3313,114,1545917844403195904
67,Richie_Szn,2022-07-09 23:48:29+00:00,RT @paulizbeet: Give it to Telz mhen!! Man's a beast!!🥶🔥 Just can't get over Cloak and Dagger &amp; Common person 😩🥰 #LOVEDAMINI #BURNABOY𓃵 htt…,,False,Twitter for Android,540,7,1545917838468304901
68,FulaniAyomikun,2022-07-09 23:48:28+00:00,"RT @dfw_mayor: Love , Damini. 🦍❤️ by me 
#LOVEDAMINI https://t.co/vnXPGKHjPs",,False,Twitter for Android,711,35,1545917833938345984
69,JasinMiles,2022-07-09 23:48:23+00:00,"RT @debolaadebanjo_: I was so excited to tell my latina classmates about Burna and J Balvin track yesterday, also confidently played the al…",Nigeria,False,Twitter for Android,1004,154,1545917813231165441
70,RandyIshmael_01,2022-07-09 23:48:19+00:00,"@burnaboy Hey burna, why don't you add B. D'OR ft @wizkidayo on #LOVEDAMINI ? That would have helped your album mov… https://t.co/BmiDZNwwyo",,False,Twitter for Android,51,0,1545917799058624524
71,OUTSIDERS_CREW,2022-07-09 23:48:18+00:00,RT @olorunwababs: Now streaming #LOVEDAMINI . That's a very electric album by @burnaboy !,"Chicago, IL",False,Twitter for iPhone,455,12,1545917793153028096
72,ChrisDreXx,2022-07-09 23:48:18+00:00,"RT @mahrex_owl: Ed Sheeran trying out Burna Boy’s heavy Jewelries 🧊📸

 “For my hand” is #15 on UK 🇬🇧 Apple Music chart 

#LOVEDAMINI https:…",Lagos,False,Twitter for Android,961,212,1545917792976871425
73,Pana_xl,2022-07-09 23:48:15+00:00,"RT @UnrulyOutsider: Jesse was equally surprised by #BurnaBoy never-ending musical prowess 🎶😆

#LoveDamini https://t.co/2kEeIfMJZq",Nigeria ,False,Twitter for Android,190,76,1545917783019556865
74,AshakaSuccess,2022-07-09 23:48:13+00:00,@burnaboy love damini album is a wack🤧 I'd rather listen to davido better time album or wizkd made in lagos..this a… https://t.co/DN9i2eTO0I,WEST AFRICA,False,Twitter for Android,176,0,1545917773553049601
75,Rraindrip,2022-07-09 23:48:11+00:00,"My top favorites from #LOVEDAMINI  for now . 
1.Common person 
2. Different size 
3. It’s plenty 
4.cloak and dagger 
5. For my hand",,False,Twitter for iPhone,842,0,1545917765093048321
76,Pana_xl,2022-07-09 23:48:07+00:00,"RT @advtomiwa: 10million streams on Spotify, 8th july, 2022 #LoveDamini https://t.co/W61MEmHJF9",Nigeria ,False,Twitter for Android,190,20,1545917745765785611
77,FulaniAyomikun,2022-07-09 23:48:01+00:00,RT @temtoyourscreen: This is my favourite Burna Boy album #LOVEDAMINI,,False,Twitter for Android,711,61,1545917723070308352
78,beejay_ydd,2022-07-09 23:47:59+00:00,#LOVEDAMINI #LOVEDAMINI #LOVEDAMINI #LOVEDAMINI #LOVEDAMINI #LOVEDAMINI #LOVEDAMINI #LOVEDAMINI #LOVEDAMINI… https://t.co/n1jG8MXXLq,,False,Twitter Web App,136,0,1545917712874053632
79,FulaniAyomikun,2022-07-09 23:47:40+00:00,RT @view_sammy: Hate him or Love Him….. ur favourite needs to double up their effort before they touch #BurnaBoy #LOVEDAMINI #GRAMMYs 0001…,,False,Twitter for Android,711,1,1545917633756860416
80,BurnaBoyAG,2022-07-09 23:47:38+00:00,"RT @Felixvibes1: If you're an outsider and you already have a favourite track off #LOVEDAMINI album..
Ur stanship should be on fraud watch😏…",Space 🛸,False,Twitter for iPhone,493,5,1545917625863004160
81,_iamprincefidel,2022-07-09 23:47:38+00:00,"RT @KRichaffair: Jagele my jam 4L ❤️ Thank You Burna 
#LOVEDAMINI #BURNABOY𓃵 https://t.co/O1wax6Q4wz",somewhere in the world 🌍,False,Twitter for Android,1397,75,1545917624391024646
82,Only1Atiti,2022-07-09 23:47:36+00:00,RT @bnxn2urears: i can never forgive burna boy cos i was expecting a song with Bnxn on #LOVEDAMINI tbh,Mars ,False,Twitter for iPhone,3870,3,1545917619156533248
83,BurnaBoyAG,2022-07-09 23:47:35+00:00,"RT @chukaobi: Happy birthday to a topmost Outsider @Abbye_edi__ 

Thank you for all you do.
You #LOVEDAMINI from the bottom of your heart,…",Space 🛸,False,Twitter for iPhone,493,26,1545917615519907840
84,solobankole23,2022-07-09 23:47:34+00:00,"RT @6thAaron: There's this part in Jagele that looks like Burna was losing his voice, that's the beauty of that song🔥 
#LOVEDAMINI","Manchester, England",False,Twitter for Android,1501,41,1545917607626276864
85,kenzoranking,2022-07-09 23:47:27+00:00,"RT @TheREACHNG: Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…","Accra, Ghana",False,Twitter Web App,483,247,1545917579474124808
86,BurnaBoyAG,2022-07-09 23:47:23+00:00,"RT @corliion: 10 million in one day? 

Crazyyy #LOVEDAMINI",Space 🛸,False,Twitter for iPhone,493,51,1545917561757261825
87,kvnq_sammie,2022-07-09 23:47:21+00:00,"RT @paapaversa: @burnaboy’s #LOVEDAMINI is 🔥🔥🔥

Love to see a level of vulnerability and sonic diversity on such a visible “afrobeats” albu…",On the streets,False,Twitter for Android,2129,1,1545917555088527360
88,drtruetalk,2022-07-09 23:47:20+00:00,"RT @mahrex_owl: Ed Sheeran trying out Burna Boy’s heavy Jewelries 🧊📸

 “For my hand” is #15 on UK 🇬🇧 Apple Music chart 

#LOVEDAMINI https:…",,False,Twitter for iPhone,52,212,1545917551913435136
89,iam_batan,2022-07-09 23:47:19+00:00,RT @AlbumTalksHQ: .@burnaboy’s #LOVEDAMINI is now #1 in 45 countries. (Apple),Jos plateau,False,Twitter for Android,786,99,1545917545139560449
90,AdedotunCody,2022-07-09 23:47:15+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,Africa,False,Twitter for iPhone,4728,14,1545917531541704704
91,OUTSIDERS_CREW,2022-07-09 23:47:10+00:00,"RT @Burnaboyjnr_: As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…","Chicago, IL",False,Twitter for iPhone,455,276,1545917509639061504
92,BurnaBoyAG,2022-07-09 23:47:09+00:00,"RT @ribyickz: I'm still streaming #LOVEDAMINI  no skips. I never get that time for twitter

Each of my fav song just change sha🤦🤯",Space 🛸,False,Twitter for iPhone,493,11,1545917505264267264
93,drtruetalk,2022-07-09 23:47:08+00:00,RT @burnaboy: Made sure I Signed a few CDs for my outsiders in London and Birmingham that couldn’t make it! Go grab in store at HMV #LOVEDA…,,False,Twitter for iPhone,52,630,1545917499723730944
94,Godwin_nexsus,2022-07-09 23:47:07+00:00,"RT @chartdata: .@burnaboy earned his biggest streaming day of all-time on Spotify on July 8, with 10 million listens following the release…",Port Harcourt.,False,Twitter for Android,1996,596,1545917498092142592
95,ajiboolaa,2022-07-09 23:47:05+00:00,"I just dey listen to #LOVEDAMINI 
Odogwu come carry my sister 🥺",Between time and space,False,Twitter for iPhone,3401,0,1545917486444445696
96,Rycon70355863,2022-07-09 23:47:00+00:00,"RT @HarjoRoseline: Omo this burna album na 10000/100🔥🔥🔥♥️♥️
#lovedamini 
@burnaboy https://t.co/yqmgUyal8B",,False,Twitter for iPhone,6,1076,1545917465645006849
97,OgarThompson2,2022-07-09 23:46:59+00:00,RT @hmvVault: We'd like to say a massive thanks to @burnaboy and everyone who came to his album signing today here at hmv Vault! His new al…,Outside 🦍,False,Twitter for Android,1588,56,1545917461450604544
98,Kingdavidgift,2022-07-09 23:46:57+00:00,"RT @Taylorbankz3: If you love @burnaboy , please kindly retweet this love damini shirt designed by taylorbankz....let's Make it go viral...…",earth,False,Twitter for Android,687,2,1545917454282620929
99,BurnaBoyAG,2022-07-09 23:46:53+00:00,RT @Justincoddy: Burna boy dropped anthems for the mandem this summer with #LOVEDAMINI 🔥,Space 🛸,False,Twitter for iPhone,493,5,1545917438457327616
100,Warden_TheOG,2022-07-09 23:46:51+00:00,"RT @chartdata: .@burnaboy earned his biggest streaming day of all-time on Spotify on July 8, with 10 million listens following the release…","Port Harcourt, Nigeria",False,Twitter for Android,674,596,1545917428969996290
101,I_am_adebola,2022-07-09 23:46:42+00:00,"RT @iamlewakulture: Last Last, even cat 🐈 dey chop breakfast😂😂😂😂.

RT for others to see.  

#LOVEDAMINI #BURNABOY𓃵 https://t.co/4QavePKH2w",Lagos,False,Twitter for Android,805,2,1545917391686848512
102,kingzikie,2022-07-09 23:46:42+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,Paris 🇫🇷,False,Twitter for iPhone,1861,4786,1545917390239969280
103,Pana_xl,2022-07-09 23:46:42+00:00,"RT @badboyayoola01: Person wey listen to Burna Boy ft Ed sheeran For my hand and fall in love again
Go later listen to Last Last from same…",Nigeria ,False,Twitter for Android,190,71,1545917389644206080
104,AdedotunCody,2022-07-09 23:46:36+00:00,"RT @casperkosher: Only if you know how much people you inspire
May God keep you longer Oluwa Burna 🔥🦍
#BURNABOY𓃵 #LOVEDAMINI #Grachidex htt…",Africa,False,Twitter for iPhone,4728,19,1545917366235717632
105,its_niquaaa,2022-07-09 23:46:35+00:00,"When @burnaboy said “For this life I deh, I want to be celebrated..Don’t wanna waste my days, I want to spend them… https://t.co/Hlb6a3AWg2",somewhere in the world.,False,Twitter for iPhone,894,0,1545917363958304771
106,t3mit4yo,2022-07-09 23:46:34+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,studio,False,Twitter for iPhone,612,4786,1545917358761541639
107,doyenkhingin,2022-07-09 23:46:31+00:00,RT @LimitedBoothang: Take 3  📷 #LOVEDAMINI https://t.co/NVkf2oOi7D,Trenches,False,Twitter for Android,9130,5,1545917346967076866
108,Lydie_Lyds,2022-07-09 23:46:30+00:00,RT @AlbumTalksHQ: BURNA BOY - COMMON PERSON #LOVEDAMINI https://t.co/rM4MhNQtw8,"London, England",False,Twitter for iPhone,299,881,1545917342399561728
109,JasinMiles,2022-07-09 23:46:30+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,Nigeria,False,Twitter for Android,1004,14,1545917340449128448
110,BrightOkechuk15,2022-07-09 23:46:29+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,"California, USA",False,Twitter Web App,113,4786,1545917336758079489
111,MagicJunior64,2022-07-09 23:46:28+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,Paradise,False,Twitter for Android,183,14,1545917332710735873
112,_Javari,2022-07-09 23:46:25+00:00,"https://t.co/N1vasi33uM
Can’t seem to get over how beautiful this song is 
 #LOVEDAMINI",Greatness,False,Twitter for iPhone,1494,1,1545917320345919489
113,DonPabl7,2022-07-09 23:46:20+00:00,"RT @Burnaboystats1: All the songs from #LoveDamini are now charting in over 30 countries each 

Highest : last last = 76 countries 
Lowest…",,False,Twitter for Android,715,160,1545917297180672003
114,Kelvinlegitguy,2022-07-09 23:46:18+00:00,RT @olorunwababs: Now streaming #LOVEDAMINI . That's a very electric album by @burnaboy !,Outside,False,Twitter for iPhone,2562,12,1545917292327931904
115,Pana_xl,2022-07-09 23:46:17+00:00,"RT @outsideeforever: For my hand did 1,025,946 in a single day. #LOVEDAMINI https://t.co/qJg8zT5QUH",Nigeria ,False,Twitter for Android,190,15,1545917287923961857
116,JasinMiles,2022-07-09 23:46:13+00:00,RT @outsideeforever: Anyone that slanders #LOVEDAMINI is just forcing it tbh lol… BURNA is an IDOL to your faves. They know 😂,Nigeria,False,Twitter for Android,1004,12,1545917268760182784
117,CeejayJason,2022-07-09 23:46:07+00:00,"RT @chartdata: .@burnaboy earned his biggest streaming day of all-time on Spotify on July 8, with 10 million listens following the release…",The Word Street,False,Twitter for iPhone,4629,596,1545917244257013761
