,User,Time,Tweet,Location,Verified,Tweet_Source,Followers,Retweet_Count,Tweet ID
0,RichFor65564503,2022-07-10 00:44:09+00:00,"@burnaboy and @edsheeran  what did u guys put in this song #formyhand Omo that song is too dope abeg 
#LOVEDAMINI","Frankfurt, Hesse",False,Twitter for Android,360,0,1545931848961998849
1,Frefrick1,2022-07-10 00:44:04+00:00,"RT @chukaobi: @burnaboy made the album of the year with #LOVEDAMINI  

I don’t know how 19 songs can keep going by so fast.

Zero skips, to…",,False,Twitter for iPhone,901,25,1545931826664964102
2,nwobodonobert,2022-07-10 00:44:01+00:00,"RT @UnrulyOutsider: Portugal 🇵🇹 iTunes Top Albums:

1. Burna Boy — #LoveDamini [New Entry] https://t.co/Vf2byrDnlR",Nigeria ,False,Twitter for Android,2369,93,1545931816590315520
3,Ogidan49232874,2022-07-10 00:43:57+00:00,RT @AlbumTalksHQ: .@burnaboy’s #LOVEDAMINI is currently #1 in 43 countries and charts in over 130 countries overall. 😳🤯 https://t.co/Rbp9xV…,Outside,False,Twitter for iPhone,184,781,1545931798848446464
4,ShottiGunz,2022-07-10 00:43:55+00:00,"RT @spIhuah: This Whiskey jam came at the perfect time, with this flooding issue in PH and Lagos, especially Lagos. #LOVEDAMINI",this side,False,Twitter for iPhone,1578,11,1545931791843958784
5,Ogidan49232874,2022-07-10 00:43:50+00:00,RT @WayneH__: #LOVEDAMINI gets better with each listen,Outside,False,Twitter for iPhone,184,517,1545931771031732226
6,Ogidan49232874,2022-07-10 00:43:47+00:00,RT @AlbumTalksHQ: .@burnaboy’s #LOVEDAMINI debuts at #1 on the NG Spotify Top albums chart.,Outside,False,Twitter for iPhone,184,256,1545931757136011268
7,ChideraHenry15,2022-07-10 00:43:47+00:00,RT @RevoGorilla: Only if I paid attention to my ex like I am doing with #LOVEDAMINI we will be singing *Solid* together now on a *Rollercoa…,Outsiders,False,Twitter for Android,144,26,1545931756125261824
8,nwobodonobert,2022-07-10 00:43:47+00:00,"RT @Burnaboystats1: #LoveDamini becomes the African album with the most songs entries on Apple Music worldwide chart (9)

#12 - Last Last (…",Nigeria ,False,Twitter for Android,2369,103,1545931755718418432
9,Ogidan49232874,2022-07-10 00:43:44+00:00,"RT @Fola010605: Burna Boy thanks for this your new album #LOVEDAMINI 
I give you 10/10 🙌🤌
My favorites are 
For my hand
Vanilla 
Different…",Outside,False,Twitter for iPhone,184,162,1545931745400393730
10,Ogidan49232874,2022-07-10 00:43:41+00:00,RT @ddoktashittu: I listened to #LOVEDAMINI that shiii is 🔥🔥 .@burnaboy u do this one 👏👏,Outside,False,Twitter for iPhone,184,171,1545931729642323969
11,Ogidan49232874,2022-07-10 00:43:38+00:00,RT @ada__baby: Burna boy and Ed Sheeran made the absolute best collab with For my hand. The song legit speaks to the innermost parts of my…,Outside,False,Twitter for iPhone,184,266,1545931717562753024
12,Dayofrompluto1,2022-07-10 00:43:35+00:00,"Since Burna boy dropped Love Damini, I can’t sleep! My phone and my headphones hasn’t rested. This album is too add… https://t.co/8yOQQA21AN",,False,Twitter for iPhone,123,0,1545931704396914690
13,Ogidan49232874,2022-07-10 00:43:27+00:00,"RT @Outsidian: Burna Boy - Vanilla [Official Music Video] https://t.co/5PilNqGOiM via @YouTube

#LoveDamini",Outside,False,Twitter for iPhone,184,23,1545931674852229121
14,Amusanpeterr,2022-07-10 00:43:27+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,Somewhere,False,Twitter for iPhone,1289,4821,1545931671534542849
15,1Rxseyi,2022-07-10 00:43:21+00:00,"RT @saint4pf: Burna and j hus on cloak &amp; dagger 

#LoveDamini https://t.co/losN7Ijvvq",Tesla workshop / desgin 🆙,False,Twitter for iPhone,334,105,1545931646259679232
16,Ogidan49232874,2022-07-10 00:43:21+00:00,"RT @TheREACHNG: Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…",Outside,False,Twitter for iPhone,184,258,1545931645953445888
17,the_wince,2022-07-10 00:43:17+00:00,RT @chartdata: .@burnaboy simultaneously occupies the entire top 19 on the Nigerian Spotify chart with every song from #LOVEDAMINI. He's th…,Above Atletico,False,Twitter for iPhone,569,748,1545931630652674048
18,Ogidan49232874,2022-07-10 00:43:12+00:00,"RT @Burnaboyjnr_: As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",Outside,False,Twitter for iPhone,184,292,1545931611052679169
19,ArewaAdebukolaa,2022-07-10 00:43:12+00:00,RT @yrnsammy_: it’s been two days &amp; i can sing the whole tracklist already #LOVEDAMINI,,False,Twitter for iPhone,2072,1,1545931609513213952
20,Ogidan49232874,2022-07-10 00:43:08+00:00,"RT @mahrex_owl: Ed Sheeran trying out Burna Boy’s heavy Jewelries 🧊📸

 “For my hand” is #15 on UK 🇬🇧 Apple Music chart 

#LOVEDAMINI https:…",Outside,False,Twitter for iPhone,184,227,1545931591544754177
21,ArewaAdebukolaa,2022-07-10 00:43:01+00:00,RT @Lexzy09249299: Thank you @burnaboy for giving us the album of the century 🙏🏽 #LOVEDAMINI #BURNABOY𓃵,,False,Twitter for iPhone,2072,1,1545931563933876231
22,Outsideisbliss,2022-07-10 00:43:00+00:00,RT @Iamokorie: I have never seen 19 songs go so fast so quickly….No skipping oo…just pure orgasm after orgasm…#LOVEDAMINI is a masterpiece,"Kumasi, Ghana",False,Twitter for Android,2366,3,1545931560570048513
23,MrQuachey,2022-07-10 00:42:58+00:00,RT @burnaboy: #Vanilla visual story out now ft. #RayBanStories. Full video at https://t.co/mRc0IRAAvD @ray_ban #sponsored #LOVEDAMINI https…,"Greater Accra, Ghana",False,Twitter for iPhone,452,1328,1545931549895426048
24,woleoba,2022-07-10 00:42:53+00:00,"RT @TheLegend_01: I'm an OBIdient artist, so I decided to make a pen drawing of H.E @PeterObi 
Please retweet 🙏
#PeterObi2023 #LOVEDAMINI #…",Nigeria,False,Twitter for Android,880,46,1545931530052280320
25,badebarsay,2022-07-10 00:42:46+00:00,RT @ArewaAdebukolaa: That place burna screamed Everybody know that I’m the gyal dem controller. on science dey always burst my brain 😭 #LOV…,,False,Twitter for Android,812,12,1545931502374031365
26,EarlofOhuhu,2022-07-10 00:42:40+00:00,"RT @HarjoRoseline: Omo this burna album na 10000/100🔥🔥🔥♥️♥️
#lovedamini 
@burnaboy https://t.co/yqmgUyal8B",Eastern Nigeria.,False,Twitter for Android,2641,1108,1545931476906250241
27,badebarsay,2022-07-10 00:42:37+00:00,"RT @shevydliege: Una go leave this app 
The Madness never even start.
#LOVEDAMINI https://t.co/nXrpipuBOq",,False,Twitter for Android,812,24,1545931462553309184
28,shakesp51153480,2022-07-10 00:42:36+00:00,RT @i_am_ebuka: #NsukkaMegaRally For Peter Obi &amp; Yusuf! Please be OBIdient &amp; Yus-Ful by Retweeting this tweet with our hashtag let the Rall…,,False,Twitter for Android,27,134,1545931457138401280
29,bahd_mohs,2022-07-10 00:42:31+00:00,"RT @jr_chuchu: Listening to #LOVEDAMINI album while under the duvet is very soothing. 
Damn! Burna is good abeg.",outside,False,Twitter for Android,498,7,1545931438708736005
30,bahd_mohs,2022-07-10 00:42:27+00:00,RT @Iamokorie: I have never seen 19 songs go so fast so quickly….No skipping oo…just pure orgasm after orgasm…#LOVEDAMINI is a masterpiece,outside,False,Twitter for Android,498,3,1545931419754561536
31,ChideraHenry15,2022-07-10 00:42:26+00:00,"RT @UnrulyOutsider: #LoveDamini /Europe

#1 Netherlands
#1 Norway
#1 Sweden
#2 Belgium
#2 Luxembourg
#2 Switzerland
#2 Turkey
#3 France
#3…",Outsiders,False,Twitter for Android,144,40,1545931416017539073
32,Kenneth76253427,2022-07-10 00:42:26+00:00,"RT @benny7gang: 🇬🇧 UK Apple Music Top Songs;

4. Burna Boy — Last Last
18. Burna Boy — For My Hand (feat. Ed Sheeran)
19. Burna Boy — Cloak…",,False,Twitter for iPhone,69,115,1545931415254175745
33,haryormiiii,2022-07-10 00:42:21+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,"Lagos, Nigeria",False,Twitter for iPhone,438,4821,1545931396631433216
34,oluwa_richard,2022-07-10 00:42:15+00:00,"RT @afolabi_lagos: One minute, you’re a lover boy with “FOR MY HAND” next thing you’re a killerman with “CLOAK AND DAGGER”🗡  and still talk…",Nigeria,False,Twitter for iPhone,263,45,1545931370417070086
35,osas_khalifa,2022-07-10 00:42:11+00:00,"RT @TheREACHNG: Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…",abuja,False,Twitter for iPhone,1102,258,1545931353283338241
36,wireless_step,2022-07-10 00:42:11+00:00,"RT @dixxonify: When we give cheerfully and accept gratefully, everyone is blessed!
Beautiful gesture❤️🎉

Kizz Daniel #BreakingNews Arise TV…",,False,stepcounter_tracker,1283,10,1545931352285106177
37,badebarsay,2022-07-10 00:42:08+00:00,"RT @Burnaboystats1: #LoveDamini  becomes the African album with the most songs entries on Apple Music European songs chart (5) 

#10 - Last…",,False,Twitter for Android,812,70,1545931341367316486
38,Desmond10707840,2022-07-10 00:42:07+00:00,"Y'all bow for the result abi?
#LOVEDAMINI",Outsider,False,Twitter for Android,333,0,1545931335893929984
39,folachade1,2022-07-10 00:42:05+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,,False,Twitter for iPhone,826,4821,1545931328947998722
40,Ogidan49232874,2022-07-10 00:42:00+00:00,RT @CHOPSTIIIIX: From the beach sessions to the world. It’s always fun creating with my brother @burnaboy — “Kilometre” + “Last Last” produ…,Outside,False,Twitter for iPhone,184,297,1545931307242364928
41,dixxonify,2022-07-10 00:41:59+00:00,"RT @dixxonify: When we give cheerfully and accept gratefully, everyone is blessed!
Beautiful gesture❤️🎉

Kizz Daniel #BreakingNews Arise TV…",Lagos,False,Twitter for Android,1024,10,1545931304008654849
42,iam_freshdan,2022-07-10 00:41:56+00:00,RT @vic_MLS: The two tracks chopstixx handled in #LOVEDAMINI are just insane!,"Lagos, Nigeria",False,Twitter for iPhone,24,22,1545931290398146560
43,ayomi_tifemi,2022-07-10 00:41:51+00:00,"RT @LeboNtsabane: Wild Dreams hits different when it’s midnight and you are re-evaluating your whole life and purpose 🥺 #LOVEDAMINI 

“Humb…",South Africa,False,Twitter for Android,1877,15,1545931268566781952
44,BurnaBoyAG,2022-07-10 00:41:48+00:00,RT @kvngvinci: My parents are so proud of me 😄 #LOVEDAMINI,Space 🛸,False,Twitter for iPhone,493,47,1545931258059821056
45,Ronny_Prilla,2022-07-10 00:41:40+00:00,"RT @benny7gang: Burna Boy’s #LOVEDAMINI received a total of 8,332,412 streams on it’s first day of release on Spotify. 

breaks his own rec…",OUTSIDE 🦍🦍,False,Twitter for Android,315,102,1545931225436721154
46,AaronxMikee,2022-07-10 00:41:35+00:00,"RT @chukaobi: @burnaboy made the album of the year with #LOVEDAMINI  

I don’t know how 19 songs can keep going by so fast.

Zero skips, to…",,False,Twitter for Android,698,25,1545931202581897216
47,Pana_xl,2022-07-10 00:41:33+00:00,"RT @_enyo__: When Burna Boy said “I be Common Person, but my happiness, oh, still be my own” I knew he was talking to me directly.

I've le…",Nigeria ,False,Twitter for Android,192,27,1545931195640193024
48,sakurasasku,2022-07-10 00:41:32+00:00,"RT @fiz_iiz: Good morning from 
Stockholm Sweden 
#NatureBeauty #NaturePhotography #Sweden #LOVEDAMINI #LoveTwitter https://t.co/4iJIJewcp4",Zipangu / Land of the Rising🌅,False,Twitter for Android,35516,238,1545931191668260864
49,supremescourt,2022-07-10 00:41:22+00:00,"again, this squid game sample has me weak😂😂😂😂 #LOVEDAMINI https://t.co/GoktFdNgaM",♡,False,Twitter for iPhone,4054,0,1545931150132117505
50,Outsideisbliss,2022-07-10 00:41:18+00:00,RT @AAK______: I have to go to the next Burna concert this album so fire 🥹❤️🔥 #LOVEDAMINI,"Kumasi, Ghana",False,Twitter for Android,2366,3,1545931131526184960
51,Outsideisbliss,2022-07-10 00:41:15+00:00,RT @Paybac_Fn: Smoking weed while listening to #LOVEDAMINI,"Kumasi, Ghana",False,Twitter for Android,2366,3,1545931117605408768
52,HerbUtopia,2022-07-10 00:41:04+00:00,"RT @PAPArazzi_ach: Listen to Vanila that lyrics is crazy
Then her padi jamilah wey carry bum, bum
Come dey Make my medulla dey malfunction…",United States,False,Twitter Web App,15846,7,1545931072193576961
53,JasinMiles,2022-07-10 00:40:58+00:00,"RT @FulaniAyomikun: Burna Boy keeps outdoing himself
#LOVEDAMINI https://t.co/vSXYShRegA",Nigeria,False,Twitter for Android,1004,26,1545931049112330240
54,heisKabyaar,2022-07-10 00:40:56+00:00,"RT @Steve_eko: What I am loving about the #LoveDamini album.
1. Science (Track 2) Love at first jam. Was on repeat for a bit thus extending…",,False,Twitter for Android,113,167,1545931038878306304
55,jonesike3,2022-07-10 00:40:55+00:00,"RT @abdulmoruf_: J Hus really made a big comeback with that “cloak and dagger”

“I ain’t even green yet, man, I’m still on Amber”

#LOVEDAM…",,False,Twitter for iPhone,316,20,1545931036395278337
56,jonesike3,2022-07-10 00:40:53+00:00,RT @joseph_abibi: Alcohol dey hitti me near spine #differentsize #LOVEDAMINI https://t.co/5xq8dX9iCV,,False,Twitter for iPhone,316,5,1545931027587207170
57,daphemzy1,2022-07-10 00:40:48+00:00,RT @chartdata: .@burnaboy simultaneously occupies the entire top 19 on the Nigerian Spotify chart with every song from #LOVEDAMINI. He's th…,Nigeria,False,Twitter for Android,283,748,1545931008012427266
58,anoutsider4L,2022-07-10 00:40:47+00:00,@chichiguyo Have you listen to his album? Give it a spin #LOVEDAMINI https://t.co/c3ryldy4SO,OUTSIDE,False,Twitter for Android,2229,0,1545931000143925249
59,SL_Diamon,2022-07-10 00:40:42+00:00,RT @itskenechi: Burna Boy never disappoints! I love every bit of his new album. #LOVEDAMINI,Pressure Builds Diamonds✨,False,Twitter for iPhone,1052,117,1545930980204085249
60,bahd_mohs,2022-07-10 00:40:39+00:00,"RT @LeboNtsabane: Wild Dreams hits different when it’s midnight and you are re-evaluating your whole life and purpose 🥺 #LOVEDAMINI 

“Humb…",outside,False,Twitter for Android,498,15,1545930968846008320
61,badebarsay,2022-07-10 00:40:38+00:00,"RT @Burnaboystats1: “Last Last” video has surpassed 22 million views on YouTube 

#LoveDamini #Burnaboy https://t.co/vqImFYXP6c",,False,Twitter for Android,812,78,1545930964475564034
62,NgouoniY,2022-07-10 00:40:37+00:00,"RT @beejay_ydd: One album containing different moods, one album containing no skips, one album putting the problem of a place out for a sol…",,False,Twitter for Android,1101,13,1545930959228387328
63,jonesike3,2022-07-10 00:40:37+00:00,"RT @ribyickz: #Lovedamini now have 59,461,526 total spotify streams🤯🤯
 https://t.co/PiP3ajNMwr",,False,Twitter for iPhone,316,1,1545930958897090560
64,I_amNanayaw,2022-07-10 00:40:29+00:00,"RT @Burnaboystats1: #LoveDamini earned a total of 8,332,412 streams on its first days of release 

- it breaks the record set by Twice as t…",fuck off,False,Twitter for Android,413,199,1545930924768083969
65,supremescourt,2022-07-10 00:40:25+00:00,skipping last last  #LOVEDAMINI,♡,False,Twitter for iPhone,4054,0,1545930908502564866
66,I_amNanayaw,2022-07-10 00:40:18+00:00,RT @ArewaAdebukolaa: That place burna screamed Everybody know that I’m the gyal dem controller. on science dey always burst my brain 😭 #LOV…,fuck off,False,Twitter for Android,413,12,1545930878605574145
67,jonesike3,2022-07-10 00:40:15+00:00,RT @bobdeandaniel: @Burnaboystats1 #LOVEDAMINI  has 2 songs on top 20 on UK iTunes chart,,False,Twitter for iPhone,316,1,1545930867738136576
68,Nwankwonelson_,2022-07-10 00:40:11+00:00,RT @CHOPSTIIIIX: From the beach sessions to the world. It’s always fun creating with my brother @burnaboy — “Kilometre” + “Last Last” produ…,Enugu,False,Twitter for Android,1497,297,1545930851942375424
69,jonesike3,2022-07-10 00:40:08+00:00,"RT @Burnaboystats1: 🇬🇧 UK iTunes top songs 

#20 - Last Last (new peak)

#LOVEDAMINI #Burnaboy https://t.co/glZNX6Ui6R",,False,Twitter for iPhone,316,49,1545930838218604545
70,DennisMassawe9,2022-07-10 00:40:08+00:00,"RT @BintiLyimo_: Burna Boy #LOVEDAMINI 🎶🎶
        Good night 😴♥️",,False,Twitter for Android,436,2,1545930836343668736
71,PatelTjay,2022-07-10 00:39:52+00:00,"RT @HarjoRoseline: Omo this burna album na 10000/100🔥🔥🔥♥️♥️
#lovedamini 
@burnaboy https://t.co/yqmgUyal8B",Malawi,False,Twitter for Android,452,1108,1545930771571015683
72,oma21s_,2022-07-10 00:39:47+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,Your girlfriend’s Room🌚🌝,False,Twitter for iPhone,73,31,1545930751719489536
73,Tpmn18,2022-07-10 00:39:46+00:00,"RT @Taylorbankz3: If you love @burnaboy , please kindly retweet this love damini shirt designed by taylorbankz....let's Make it go viral...…","Lagos, Nigeria",False,Twitter for Android,1482,14,1545930746010935296
74,oma21s_,2022-07-10 00:39:39+00:00,RT @Dot_2un: Make others no vex 🤕🤕🚀🚀🚀 Baba chop all the space 😭😭😭🚨🚨🚀🚀#LOVEDAMINI #BURNABOY𓃵  highest 🫡🫡@burnaboy https://t.co/zvPS4JQfio,Your girlfriend’s Room🌚🌝,False,Twitter for iPhone,73,64,1545930716357312512
75,DAMEYGB,2022-07-10 00:39:31+00:00,RT @burnaboy: #Vanilla visual story out now ft. #RayBanStories. Full video at https://t.co/mRc0IRAAvD @ray_ban #sponsored #LOVEDAMINI https…,"London, USA, Doha & Dubai",False,Twitter for Android,68,1328,1545930682681229312
76,Ronny_Prilla,2022-07-10 00:39:30+00:00,"RT @investormb7: Me to to any girl wey no wan give me her friend wey carry yansh 

Girl, you know your friend carry nyash
Wetin' you, dey d…",OUTSIDE 🦍🦍,False,Twitter for Android,315,6,1545930677111209984
77,oma21s_,2022-07-10 00:39:29+00:00,RT @prince_clever07: The only artist that can sing about political issues and e go enter. The only artist that can sing about heartbreak an…,Your girlfriend’s Room🌚🌝,False,Twitter for iPhone,73,91,1545930675001479169
78,Dangbanaoflagos,2022-07-10 00:39:21+00:00,RT @ada__baby: Burna boy and Ed Sheeran made the absolute best collab with For my hand. The song legit speaks to the innermost parts of my…,"Lagos, Nigeria",False,Twitter for iPhone,170,266,1545930641237282816
79,debograffiti,2022-07-10 00:39:21+00:00,"RT @TheREACHNG: Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…",Lagos,False,Twitter for Android,2631,258,1545930639102328833
80,bahd_mohs,2022-07-10 00:39:11+00:00,RT @africanglo: Jagele has been on repeat all day #LOVEDAMINI,outside,False,Twitter for Android,498,2,1545930601026519042
81,ChideraHenry15,2022-07-10 00:39:11+00:00,"RT @burnaOutsiders: SPAIN APPLE MUSIC  TOP ALBUMS CHART

#10 - Burnaboy -   #lovedamini

#lovedamini is the first African album to achieve…",Outsiders,False,Twitter for Android,144,105,1545930599852040197
82,bahd_mohs,2022-07-10 00:39:09+00:00,"RT @ak_struct: “Come from a place where you can’t even sleep, talk less of dream in it” - was Burna referring to my dear country? #LOVEDAMI…",outside,False,Twitter for Android,498,7,1545930591559892992
83,bahd_mohs,2022-07-10 00:39:04+00:00,"RT @Kelvinlegitguy: “You go bow for the result o”📊🦍

#LOVEDAMINI https://t.co/XHStRYTPP9",outside,False,Twitter for Android,498,9,1545930570529755138
84,Frefrick1,2022-07-10 00:38:58+00:00,"RT @benny7gang: 59,461,526 total spotify streams! 🦍

#LOVEDAMINI 
 https://t.co/9KXgETbrWV",,False,Twitter for iPhone,901,62,1545930542922735618
85,nwobodonobert,2022-07-10 00:38:57+00:00,"RT @Burnaboystats1: 🇺🇸 USA Apple Music top songs 

#71 - For my hand ft @edsheeran (new peak)
.
.

#LoveDamini #BurnaBoy https://t.co/E26mg…",Nigeria ,False,Twitter for Android,2369,66,1545930541685432322
86,bahd_mohs,2022-07-10 00:38:57+00:00,RT @AAK______: I have to go to the next Burna concert this album so fire 🥹❤️🔥 #LOVEDAMINI,outside,False,Twitter for Android,498,3,1545930538531291136
87,Outsideisbliss,2022-07-10 00:38:56+00:00,"RT @LeboNtsabane: Wild Dreams hits different when it’s midnight and you are re-evaluating your whole life and purpose 🥺 #LOVEDAMINI 

“Humb…","Kumasi, Ghana",False,Twitter for Android,2366,15,1545930536744517632
88,bahd_mohs,2022-07-10 00:38:53+00:00,RT @supremescourt: this man can sing sha #LOVEDAMINI,outside,False,Twitter for Android,498,2,1545930522794278912
89,bahd_mohs,2022-07-10 00:38:51+00:00,"RT @eastsigngod: @burnaboy what's the inspiration for this vanilla song 🤯🥺
#LOVEDAMINI",outside,False,Twitter for Android,498,5,1545930514292416516
90,OfforVal,2022-07-10 00:38:51+00:00,"RT @chukaobi: @burnaboy made the album of the year with #LOVEDAMINI  

I don’t know how 19 songs can keep going by so fast.

Zero skips, to…",Naija,False,Twitter for Android,303,25,1545930514196045825
91,bahd_mohs,2022-07-10 00:38:48+00:00,RT @Paybac_Fn: Smoking weed while listening to #LOVEDAMINI,outside,False,Twitter for Android,498,3,1545930502187749376
92,Tobyowolabi,2022-07-10 00:38:39+00:00,"RT @Jhoie__: Damini Ebunoluwa Ogulu, aka Burna Boy @burnaboy, is a Nigerian singer, songwriter, and performing artist. My latest data analy…","Lagos, Nigeria",False,Twitter for Android,331,145,1545930466879995904
93,urchmonichidi,2022-07-10 00:38:39+00:00,Tell @burnaboy I'm a fan ✊🏾❤️🇳🇬🅿️ #LOVEDAMINI https://t.co/eBSg01d8YI,,False,Twitter for iPhone,61,0,1545930464074076160
94,badebarsay,2022-07-10 00:38:38+00:00,"RT @UnrulyOutsider: Portugal 🇵🇹 iTunes Top Albums:

1. Burna Boy — #LoveDamini [New Entry] https://t.co/Vf2byrDnlR",,False,Twitter for Android,812,93,1545930459951112193
95,ttripple_A,2022-07-10 00:38:38+00:00,RT @person28_1: one thing about this album be say if you don’t fuvk w it from 1-3 listening you can’t catch up later no worry yourself cuz…,nfts land ,False,Twitter for iPhone,13,2,1545930459766558721
96,Wesey_babajide,2022-07-10 00:38:34+00:00,"RT @Wesey_babajide: Burna boy Glory hits differently
Odogwu God bless you for blessing us with beautiful music 
Love you My 🐐
#LOVEDAMINI…",,False,Twitter for Android,11,2,1545930445623365633
97,badebarsay,2022-07-10 00:38:34+00:00,"RT @dukeofph_: This must be a really hard time for Burna boy haters. LMAO.
#LOVEDAMINI",,False,Twitter for Android,812,48,1545930442204913668
98,ArewaAdebukolaa,2022-07-10 00:38:31+00:00,RT @africanglo: Jagele has been on repeat all day #LOVEDAMINI,,False,Twitter for iPhone,2072,2,1545930429949165568
99,Eslaben,2022-07-10 00:38:30+00:00,"Burna Boy will never disappoint you, great album. I love every bit of the album. #LOVEDAMINI #BURNABOY𓃵 https://t.co/CFJj3Jt0oM","Lafia,Jos,Abuja🇳🇬",False,Twitter for Android,5803,0,1545930428921647104
100,louis41065412,2022-07-10 00:38:18+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,,False,Twitter for iPhone,187,4821,1545930378157953026
101,badebarsay,2022-07-10 00:38:16+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,,False,Twitter for Android,812,31,1545930370008449024
102,ChideraHenry15,2022-07-10 00:38:13+00:00,"RT @Burnaboystats1: 🇬🇧 UK iTunes top songs 

#14 - For my hand ft @edsheeran [new peak]
.
.#LoveDamini #BurnaBoy 
. https://t.co/BJTio5PTL9",Outsiders,False,Twitter for Android,144,38,1545930354611011584
103,ade_beecy,2022-07-10 00:38:12+00:00,"RT @_enyo__: When Burna Boy said “I be Common Person, but my happiness, oh, still be my own” I knew he was talking to me directly.

I've le…",,False,Twitter for Android,379,27,1545930353512169484
104,Butchmagnus3,2022-07-10 00:38:08+00:00,RT @burnaboy: #Vanilla visual story out now ft. #RayBanStories. Full video at https://t.co/mRc0IRAAvD @ray_ban #sponsored #LOVEDAMINI https…,,False,Twitter for Android,11,1328,1545930333497036800
105,Kenneth76253427,2022-07-10 00:38:07+00:00,"RT @HighlySelasie: CLOAK AND DAGGER SHOULD BE ADDED TO GTA SOUNDTRACK. WHHHAAATTT.🗡🗡🗡🦍🦍🦍🐍🐍🐍🔥🔥🔥 
@_Telz @burnaboy 
#LOVEDAMINI",,False,Twitter for iPhone,69,15,1545930332280688646
106,Pana_xl,2022-07-10 00:38:05+00:00,RT @elmajor08114869: #Lovedamini  sounds like it took 7 years to cook ..funny thing is that burna can realesse another album tomorrow and i…,Nigeria ,False,Twitter for Android,192,34,1545930322868506624
107,TeteloTS,2022-07-10 00:38:03+00:00,Burna Boy snapped #LOVEDAMINI,South Africa Joburg ,False,Twitter Web App,1052,0,1545930312428953600
108,PrivateShawty,2022-07-10 00:38:02+00:00,"RT @mahrex_owl: Ed Sheeran trying out Burna Boy’s heavy Jewelries 🧊📸

 “For my hand” is #15 on UK 🇬🇧 Apple Music chart 

#LOVEDAMINI https:…",none of your business ,False,Twitter for iPhone,1113,227,1545930311367901184
109,dixxonify,2022-07-10 00:38:02+00:00,"RT @dixxonify: Congratulations beautiful couple💃
#TT22❤️💙
Cheers to fruitfulness and forever 💯

#MrBiggs Wike Fayose Iyabo Surulere #Indabo…",Lagos,False,Twitter for Android,1024,26,1545930310805848069
110,RobertAdwerd26,2022-07-10 00:37:58+00:00,"RT @HarjoRoseline: Omo this burna album na 10000/100🔥🔥🔥♥️♥️
#lovedamini 
@burnaboy https://t.co/yqmgUyal8B",,False,Twitter Web App,21,1108,1545930291541291008
111,ArewaAdebukolaa,2022-07-10 00:37:43+00:00,RT @Iamokorie: I have never seen 19 songs go so fast so quickly….No skipping oo…just pure orgasm after orgasm…#LOVEDAMINI is a masterpiece,,False,Twitter for iPhone,2072,3,1545930231512530944
112,bahd_mohs,2022-07-10 00:37:43+00:00,RT @backroadgee: After listen @burnaboy album for 2 days straight. I believe this is another classic album. #LOVEDAMINI  #Well done my fami…,outside,False,Twitter for Android,498,244,1545930227997614085
113,ULovish,2022-07-10 00:37:41+00:00,"RT @chartdata: .@burnaboy earned his biggest streaming day of all-time on Spotify on July 8, with 10 million listens following the release…","Denver, CO",False,Twitter Web App,369,609,1545930222838718464
114,Godfather9865,2022-07-10 00:37:37+00:00,"RT @cherryoma_: Heyy!!! So Burna boy released an album on Friday, (I think that's common knowledge by now) and a lot of people have been gi…","Lagos, Nigeria",False,Twitter for Android,673,312,1545930205537177604
115,supremescourt,2022-07-10 00:37:33+00:00,"i like whiskey, a lot. #LOVEDAMINI",♡,False,Twitter for iPhone,4054,0,1545930189749817346
116,BadBoySmokey,2022-07-10 00:37:24+00:00,RT @chartdata: .@burnaboy simultaneously occupies the entire top 19 on the Nigerian Spotify chart with every song from #LOVEDAMINI. He's th…,"Lagos, Nigeria",False,Twitter for iPhone,469,748,1545930150105186305
117,sekoniolami,2022-07-10 00:37:21+00:00,"RT @Ifakalu1: I hope this song make it to the album 🥺🙏🏻
#LOVEDAMINI #BURNABOY𓃵 #Burnaboy https://t.co/wvTy4hUmy1","Lagos, Nigeria",False,Twitter for Android,241,61,1545930135840382977
118,badebarsay,2022-07-10 00:37:15+00:00,"RT @Burnaboystats1: 🇬🇧 UK iTunes top songs 

#20 - Last Last (new peak)

#LOVEDAMINI #Burnaboy https://t.co/glZNX6Ui6R",,False,Twitter for Android,812,49,1545930112515936256
119,Chubylee95,2022-07-10 00:37:15+00:00,RT @burnaboy: Made sure I Signed a few CDs for my outsiders in London and Birmingham that couldn’t make it! Go grab in store at HMV #LOVEDA…,"Lagos, Nigeria",False,Twitter for iPhone,335,639,1545930112067051521
